index,DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmeticInfinityNorm,DiagonalMean,solver,label,time
11068,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0581,75830647.0,0.0,0.00032401
11069,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1196,26415434.0,0.0,0.00029993
11070,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1196,26415432.0,0.0,0.00029898
11071,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1196,45869640.0,0.0,0.00026798
11072,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1196,75830647.0,0.0,0.0003221
11073,20002.0,657399.0,86.0,669665.0,20002.0,86.0,33.4799,26415434.0,0.0,0.00029898
11074,20002.0,657399.0,86.0,669665.0,20002.0,86.0,33.4799,26415432.0,0.0,0.00029802
11075,20002.0,657399.0,86.0,669665.0,20002.0,86.0,33.4799,45869640.0,0.0,0.00026393
11076,20002.0,657399.0,86.0,669665.0,20002.0,86.0,33.4799,75830645.0,0.0,0.00031519
11077,20002.0,657399.0,86.0,669665.0,20002.0,86.0,33.4799,75830647.0,0.0,0.00031495
11078,20002.0,650732.0,88.0,662978.0,20002.0,88.0,33.1456,45869640.0,0.0,0.00023699
11079,20002.0,649398.0,86.0,662174.0,20002.0,86.0,33.1054,26415432.0,0.0,0.00029683
11080,20002.0,649398.0,86.0,662174.0,20002.0,86.0,33.1054,45869640.0,0.0,0.00026584
11081,20002.0,649398.0,86.0,662174.0,20002.0,86.0,33.1054,75830647.0,0.0,0.0003221
11082,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1271,26415432.0,0.0,0.00021005
11083,20002.0,653399.0,85.0,665811.0,20002.0,85.0,33.2872,45869640.0,0.0,0.00026894
11084,20002.0,653399.0,85.0,665811.0,20002.0,85.0,33.2872,75830645.0,0.0,0.00020695
11085,20002.0,653399.0,85.0,665811.0,20002.0,85.0,33.2872,75830647.0,0.0,0.00022697
11086,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1199,26415434.0,0.0,0.00029898
11087,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1199,26415432.0,0.0,0.00029707
11088,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1199,45869640.0,0.0,0.00026798
11089,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1199,75830645.0,0.0,0.0003221
11090,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1199,75830647.0,0.0,0.0003159
11091,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1274,26415434.0,0.0,0.00029397
11092,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1274,45869640.0,0.0,0.00026488
11093,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1274,75830645.0,0.0,0.0003221
11094,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1274,75830647.0,0.0,0.0003252
11095,20002.0,650732.0,87.0,662517.0,20002.0,87.0,33.1225,26415434.0,0.0,0.00030303
11096,20002.0,650732.0,87.0,662517.0,20002.0,87.0,33.1225,45869640.0,0.0,0.00026608
11097,20002.0,650732.0,87.0,662517.0,20002.0,87.0,33.1225,75830645.0,0.0,0.00032091
11098,20002.0,650732.0,87.0,662517.0,20002.0,87.0,33.1225,75830647.0,0.0,0.00031805
11099,20002.0,602060.0,90.0,609114.0,20002.0,90.0,30.4526,26415434.0,0.0,0.00029302
11100,20002.0,602060.0,90.0,609114.0,20002.0,90.0,30.4526,45869640.0,0.0,0.00026488
11101,20002.0,602060.0,90.0,609114.0,20002.0,90.0,30.4526,75830645.0,0.0,0.0003159
11102,20002.0,602060.0,90.0,609114.0,20002.0,90.0,30.4526,75830647.0,0.0,0.00032306
11103,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.185,26415434.0,0.0,0.00029397
11104,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.185,26415432.0,0.0,0.00029492
11105,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.185,75830645.0,0.0,0.00032687
11106,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.185,75830647.0,0.0,0.00032496
11107,20002.0,650732.0,88.0,663020.0,20002.0,88.0,33.1477,26415434.0,0.0,0.00029802
11108,20002.0,650732.0,88.0,663020.0,20002.0,88.0,33.1477,26415432.0,0.0,0.00029612
11109,20002.0,650732.0,88.0,663020.0,20002.0,88.0,33.1477,45869640.0,0.0,0.00026512
11110,20002.0,650732.0,88.0,663020.0,20002.0,88.0,33.1477,75830645.0,0.0,0.00032187
11111,20002.0,650732.0,88.0,663020.0,20002.0,88.0,33.1477,75830647.0,0.0,0.00032496
11112,20002.0,649398.0,86.0,662305.0,20002.0,86.0,33.1119,26415432.0,0.0,0.00021719999999999997
11113,20002.0,649398.0,86.0,662305.0,20002.0,86.0,33.1119,45869640.0,0.0,0.00026703
11114,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.1868,26415434.0,0.0,0.00030017
11115,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.1868,26415432.0,0.0,0.00029612
11116,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.1868,75830647.0,0.0,0.0003171
11117,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0157,26415432.0,0.0,0.00030112
11118,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0157,75830647.0,0.0,0.0003202
11119,20002.0,649398.0,86.0,662174.0,20002.0,86.0,33.1054,26415434.0,0.0,0.00029802
11120,20002.0,649398.0,86.0,662174.0,20002.0,86.0,33.1054,26415432.0,0.0,0.00031114
11121,20002.0,649398.0,86.0,662174.0,20002.0,86.0,33.1054,75830645.0,0.0,0.00031996
11122,20002.0,649398.0,86.0,662174.0,20002.0,86.0,33.1054,75830647.0,0.0,0.00032306
11123,20002.0,1630000.0,246.0,1640000.0,20002.0,246.0,81.9017,26415434.0,0.0,0.00029707
11124,20002.0,1630000.0,246.0,1640000.0,20002.0,246.0,81.9017,26415432.0,0.0,0.00029397
11125,20002.0,1630000.0,246.0,1640000.0,20002.0,246.0,81.9017,75830645.0,0.0,0.00032401
11126,20002.0,1630000.0,246.0,1640000.0,20002.0,246.0,81.9017,75830647.0,0.0,0.0003221
11127,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.1923,26415432.0,0.0,0.00029802
11128,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.1923,75830647.0,0.0,0.00032687
11129,20002.0,650732.0,86.0,662728.0,20002.0,86.0,33.1331,26415434.0,0.0,0.00029588
11130,20002.0,650732.0,86.0,662728.0,20002.0,86.0,33.1331,26415432.0,0.0,0.00029516
11131,20002.0,650732.0,86.0,662728.0,20002.0,86.0,33.1331,45869640.0,0.0,0.00026608
11132,20002.0,650732.0,86.0,662728.0,20002.0,86.0,33.1331,75830645.0,0.0,0.00032401
11133,20002.0,650732.0,86.0,662728.0,20002.0,86.0,33.1331,75830647.0,0.0,0.00032282
11134,20002.0,650065.0,88.0,662840.0,20002.0,88.0,33.1387,45869640.0,0.0,0.00026488
11135,20002.0,650065.0,88.0,662840.0,20002.0,88.0,33.1387,75830647.0,0.0,0.00022101
11136,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.1905,45869640.0,0.0,0.00018883
11137,20002.0,654732.0,86.0,666965.0,20002.0,86.0,33.3449,26415432.0,0.0,0.00029397
11138,20002.0,654732.0,86.0,666965.0,20002.0,86.0,33.3449,75830645.0,0.0,0.00031495
11139,20002.0,654732.0,86.0,666965.0,20002.0,86.0,33.3449,75830647.0,0.0,0.00031686
11140,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1394,26415434.0,0.0,0.00029707
11141,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1394,45869640.0,0.0,0.00026608
11142,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1394,75830645.0,0.0,0.00032306
11143,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0364,26415432.0,0.0,0.00029397
11144,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0364,45869640.0,0.0,0.00026608
11145,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0364,75830647.0,0.0,0.00032306
11146,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.117,45869640.0,0.0,0.00019312
11147,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0614,26415434.0,0.0,0.00029683
11148,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0614,26415432.0,0.0,0.00029302
11149,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0614,45869640.0,0.0,0.00026798
11150,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0614,75830645.0,0.0,0.000319
11151,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0614,75830647.0,0.0,0.00031495
11152,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.1831,45869640.0,0.0,0.00026608
11153,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.1831,75830645.0,0.0,0.00032091
11154,20002.0,650732.0,86.0,662820.0,20002.0,86.0,33.1377,26415434.0,0.0,0.00029898
11155,20002.0,650732.0,86.0,662820.0,20002.0,86.0,33.1377,45869640.0,0.0,0.00027394
11156,20002.0,650732.0,86.0,662820.0,20002.0,86.0,33.1377,75830645.0,0.0,0.00032115
11157,20002.0,650732.0,86.0,662820.0,20002.0,86.0,33.1377,75830647.0,0.0,0.00033998
11158,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0775,26415434.0,0.0,0.00029802
11159,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0775,26415432.0,0.0,0.00029421
11160,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0775,45869640.0,0.0,0.00029397
11161,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0775,75830645.0,0.0,0.00031281
11162,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0775,75830647.0,0.0,0.00032496
11163,20002.0,652065.0,86.0,664692.0,20002.0,86.0,33.2313,26415434.0,0.0,0.00029397
11164,20002.0,652065.0,86.0,664692.0,20002.0,86.0,33.2313,75830645.0,0.0,0.00032401
11165,20002.0,652065.0,86.0,664692.0,20002.0,86.0,33.2313,75830647.0,0.0,0.00032401
11166,20002.0,650732.0,86.0,662488.0,20002.0,86.0,33.1211,26415434.0,0.0,0.00029898
11167,20002.0,650732.0,86.0,662488.0,20002.0,86.0,33.1211,26415432.0,0.0,0.00029802
11168,20002.0,650732.0,86.0,662488.0,20002.0,86.0,33.1211,45869640.0,0.0,0.00027108
11169,20002.0,650732.0,86.0,662488.0,20002.0,86.0,33.1211,75830647.0,0.0,0.0003221
11170,20002.0,657399.0,86.0,670044.0,20002.0,86.0,33.4988,75830645.0,0.0,0.00031996
11171,20002.0,657399.0,86.0,670044.0,20002.0,86.0,33.4988,75830647.0,0.0,0.00032401
11172,20002.0,654732.0,86.0,666965.0,20002.0,86.0,33.3449,26415434.0,0.0,0.00029516
11173,20002.0,654732.0,86.0,666965.0,20002.0,86.0,33.3449,26415432.0,0.0,0.00030088
11174,20002.0,654732.0,86.0,666965.0,20002.0,86.0,33.3449,45869640.0,0.0,0.00026894
11175,20002.0,654732.0,86.0,666965.0,20002.0,86.0,33.3449,75830645.0,0.0,0.00032091
11176,20002.0,654732.0,86.0,666965.0,20002.0,86.0,33.3449,75830647.0,0.0,0.00031495
11177,20002.0,657399.0,86.0,670043.0,20002.0,86.0,33.4988,26415434.0,0.0,0.00029898
11178,20002.0,657399.0,86.0,670043.0,20002.0,86.0,33.4988,26415432.0,0.0,0.00029898
11179,20002.0,657399.0,86.0,670043.0,20002.0,86.0,33.4988,45869640.0,0.0,0.00027204
11180,20002.0,657399.0,86.0,670043.0,20002.0,86.0,33.4988,75830647.0,0.0,0.0003159
11181,20002.0,657399.0,86.0,669970.0,20002.0,86.0,33.4951,75830645.0,0.0,0.00032187
11182,20002.0,649398.0,86.0,662260.0,20002.0,86.0,33.1097,26415432.0,0.0,0.00029182
11183,20002.0,649398.0,86.0,662260.0,20002.0,86.0,33.1097,45869640.0,0.0,0.00026989
11184,20002.0,649398.0,86.0,662260.0,20002.0,86.0,33.1097,75830645.0,0.0,0.00031519
11185,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0981,45869640.0,0.0,0.00026512
11186,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0981,75830647.0,0.0,0.00032187
11187,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.146,26415434.0,0.0,0.00029898
11188,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.146,26415432.0,0.0,0.00029683
11189,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.146,45869640.0,0.0,0.00026798
11190,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.146,75830645.0,0.0,0.00031519
11191,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.146,75830647.0,0.0,0.00032091
11192,20002.0,650732.0,86.0,662488.0,20002.0,86.0,33.1211,26415434.0,0.0,0.00030208
11193,20002.0,650732.0,86.0,662488.0,20002.0,86.0,33.1211,26415432.0,0.0,0.00029612
11194,20002.0,650732.0,86.0,662488.0,20002.0,86.0,33.1211,45869640.0,0.0,0.00026512
11195,20002.0,650732.0,86.0,662488.0,20002.0,86.0,33.1211,75830645.0,0.0,0.00032187
11196,20002.0,650732.0,86.0,662488.0,20002.0,86.0,33.1211,75830647.0,0.0,0.00032091
11197,20002.0,657399.0,86.0,668659.0,20002.0,86.0,33.4296,26415432.0,0.0,0.00022006
11198,20002.0,657399.0,86.0,668659.0,20002.0,86.0,33.4296,45869640.0,0.0,0.00027013
11199,20002.0,657399.0,86.0,668836.0,20002.0,86.0,33.4385,26415434.0,0.0,0.00030088
11200,20002.0,657399.0,86.0,668836.0,20002.0,86.0,33.4385,45869640.0,0.0,0.00026608
11201,20002.0,657399.0,86.0,668836.0,20002.0,86.0,33.4385,75830645.0,0.0,0.00023198
11202,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0546,26415434.0,0.0,0.000319
11203,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0546,45869640.0,0.0,0.00026298
11204,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0546,75830645.0,0.0,0.00033212
11205,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0546,75830647.0,0.0,0.00031304
11206,20002.0,652732.0,86.0,665070.0,20002.0,86.0,33.2502,26415434.0,0.0,0.00029993
11207,20002.0,652732.0,86.0,665070.0,20002.0,86.0,33.2502,26415432.0,0.0,0.00029683
11208,20002.0,652732.0,86.0,665070.0,20002.0,86.0,33.2502,45869640.0,0.0,0.00026393
11209,20002.0,652732.0,86.0,665070.0,20002.0,86.0,33.2502,75830647.0,0.0,0.0002358
11210,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.068,26415434.0,0.0,0.00030112
11211,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.068,75830645.0,0.0,0.00032401
11212,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.068,75830647.0,0.0,0.000314
11213,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0065,26415434.0,0.0,0.00029588
11214,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0065,45869640.0,0.0,0.00026393
11215,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0065,75830645.0,0.0,0.000314
11216,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0065,75830647.0,0.0,0.00032401
11217,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1483,26415434.0,0.0,0.00029516
11218,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1483,26415432.0,0.0,0.00029802
11219,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1483,45869640.0,0.0,0.00026608
11220,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1483,75830645.0,0.0,0.00032496
11221,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1483,75830647.0,0.0,0.0003221
11222,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,81.9209,26415432.0,0.0,0.00029993
11223,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,81.9209,45869640.0,0.0,0.00026512
11224,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,81.9209,75830645.0,0.0,0.00031495
11225,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,81.9209,75830647.0,0.0,0.000314
11226,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0981,26415432.0,0.0,0.00029802
11227,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0981,45869640.0,0.0,0.00026703
11228,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0981,75830647.0,0.0,0.000314
11229,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0071,26415434.0,0.0,0.00022292
11230,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0806,26415434.0,0.0,0.00029993
11231,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0806,26415432.0,0.0,0.00030017
11232,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0806,45869640.0,0.0,0.00026393
11233,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0806,75830645.0,0.0,0.00031495
11234,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0806,75830647.0,0.0,0.0003221
11235,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.2093,26415434.0,0.0,0.00029802
11236,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.2093,26415432.0,0.0,0.00029206
11237,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.2093,45869640.0,0.0,0.00026488
11238,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.2093,75830645.0,0.0,0.00031304
11239,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.2093,75830647.0,0.0,0.0003202
11240,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1549,26415434.0,0.0,0.00029898
11241,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1549,26415432.0,0.0,0.00029898
11242,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1549,45869640.0,0.0,0.00026917
11243,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1549,75830645.0,0.0,0.00031304
11244,20002.0,1630000.0,246.0,1640000.0,20002.0,246.0,81.9017,26415434.0,0.0,0.00020504
11245,20002.0,1630000.0,246.0,1640000.0,20002.0,246.0,81.9017,26415432.0,0.0,0.00020194
11246,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0648,45869640.0,0.0,0.00019908
11247,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0648,75830645.0,0.0,0.00021982
11248,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0924,26415434.0,0.0,0.00029397
11249,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0924,26415432.0,0.0,0.00029111
11250,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0924,45869640.0,0.0,0.00026512
11251,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0924,75830645.0,0.0,0.00032187
11252,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0924,75830647.0,0.0,0.00032187
11253,20002.0,656732.0,86.0,667903.0,20002.0,86.0,33.3918,26415434.0,0.0,0.00020909
11254,20002.0,656732.0,86.0,667903.0,20002.0,86.0,33.3918,45869640.0,0.0,0.00026703
11255,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0016,26415434.0,0.0,0.00029993
11256,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0016,26415432.0,0.0,0.00030494
11257,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0016,45869640.0,0.0,0.00026703
11258,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0016,75830647.0,0.0,0.0003252
11259,20002.0,649398.0,86.0,662359.0,20002.0,86.0,33.1146,26415434.0,0.0,0.00029898
11260,20002.0,649398.0,86.0,662359.0,20002.0,86.0,33.1146,26415432.0,0.0,0.00029993
11261,20002.0,649398.0,86.0,662359.0,20002.0,86.0,33.1146,75830647.0,0.0,0.00023603
11262,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1634,26415434.0,0.0,0.00019884
11263,20002.0,649398.0,87.0,662611.0,20002.0,87.0,33.1272,26415434.0,0.0,0.00029802
11264,20002.0,649398.0,87.0,662611.0,20002.0,87.0,33.1272,26415432.0,0.0,0.00031018
11265,20002.0,649398.0,87.0,662611.0,20002.0,87.0,33.1272,45869640.0,0.0,0.00026393
11266,20002.0,649398.0,87.0,662611.0,20002.0,87.0,33.1272,75830645.0,0.0,0.0003159
11267,20002.0,649398.0,87.0,662611.0,20002.0,87.0,33.1272,75830647.0,0.0,0.000314
11268,20002.0,650732.0,88.0,662978.0,20002.0,88.0,33.1456,26415434.0,0.0,0.00029612
11269,20002.0,650732.0,88.0,662978.0,20002.0,88.0,33.1456,26415432.0,0.0,0.00029087
11270,20002.0,650732.0,88.0,662978.0,20002.0,88.0,33.1456,75830645.0,0.0,0.000314
11271,20002.0,650732.0,88.0,662978.0,20002.0,88.0,33.1456,75830647.0,0.0,0.00032091
11272,20002.0,653399.0,85.0,665690.0,20002.0,85.0,33.2812,26415434.0,0.0,0.00030112
11273,20002.0,653399.0,85.0,665690.0,20002.0,85.0,33.2812,45869640.0,0.0,0.00026417
11274,20002.0,653399.0,85.0,665690.0,20002.0,85.0,33.2812,75830645.0,0.0,0.0003159
11275,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0016,26415432.0,0.0,0.00020385
11276,20002.0,653399.0,85.0,666518.0,20002.0,85.0,33.3225,26415434.0,0.0,0.00029516
11277,20002.0,653399.0,85.0,666518.0,20002.0,85.0,33.3225,26415432.0,0.0,0.00029993
11278,20002.0,653399.0,85.0,666518.0,20002.0,85.0,33.3225,45869640.0,0.0,0.00026608
11279,20002.0,653399.0,85.0,666518.0,20002.0,85.0,33.3225,75830645.0,0.0,0.00032401
11280,20002.0,650732.0,85.0,663231.0,20002.0,85.0,33.1583,26415434.0,0.0,0.00029397
11281,20002.0,650732.0,85.0,663231.0,20002.0,85.0,33.1583,26415432.0,0.0,0.00029206
11282,20002.0,650732.0,85.0,663231.0,20002.0,85.0,33.1583,75830645.0,0.0,0.00032187
11283,20002.0,650732.0,85.0,663231.0,20002.0,85.0,33.1583,75830647.0,0.0,0.00032496
11284,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1271,26415434.0,0.0,0.00029802
11285,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1271,26415432.0,0.0,0.00029683
11286,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1271,45869640.0,0.0,0.00026917
11287,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1271,75830645.0,0.0,0.00032377
11288,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1634,26415434.0,0.0,0.00029612
11289,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1634,45869640.0,0.0,0.00026488
11290,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1634,75830645.0,0.0,0.00031495
11291,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1634,75830647.0,0.0,0.00031495
11292,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1613,45869640.0,0.0,0.00022411
11293,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1613,75830647.0,0.0,0.0002358
11294,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0201,26415434.0,0.0,0.00029802
11295,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0201,26415432.0,0.0,0.00029898
11296,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0201,45869640.0,0.0,0.00027204
11297,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.0201,75830647.0,0.0,0.00033021
11298,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,81.98,26415434.0,0.0,0.00029898
11299,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,81.98,45869640.0,0.0,0.00026298
11300,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,81.98,75830645.0,0.0,0.00032282
11301,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,81.98,75830647.0,0.0,0.00031996
11302,20002.0,653399.0,85.0,665690.0,20002.0,85.0,33.2812,26415434.0,0.0,0.00029087
11303,20002.0,653399.0,85.0,665690.0,20002.0,85.0,33.2812,45869640.0,0.0,0.00034809
11304,20002.0,653399.0,85.0,665690.0,20002.0,85.0,33.2812,75830647.0,0.0,0.00032592
11305,20002.0,649398.0,86.0,662194.0,20002.0,86.0,33.1064,26415432.0,0.0,0.00029898
11306,20002.0,649398.0,86.0,662194.0,20002.0,86.0,33.1064,75830647.0,0.0,0.00031495
11307,20002.0,652732.0,86.0,664945.0,20002.0,86.0,33.2439,26415432.0,0.0,0.00020695
11308,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1592,26415434.0,0.0,0.00029802
11309,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1592,26415432.0,0.0,0.00029802
11310,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1592,45869640.0,0.0,0.00026703
11311,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1592,75830645.0,0.0,0.0003171
11312,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1592,75830647.0,0.0,0.0003221
11313,20002.0,656732.0,86.0,668568.0,20002.0,86.0,33.4251,26415434.0,0.0,0.00029492
11314,20002.0,656732.0,86.0,668568.0,20002.0,86.0,33.4251,75830647.0,0.0,0.00024509
11315,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1774,26415434.0,0.0,0.00029397
11316,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1774,26415432.0,0.0,0.00031209
11317,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1774,75830647.0,0.0,0.0003221
11318,20002.0,649398.0,86.0,662260.0,20002.0,86.0,33.1097,26415434.0,0.0,0.00029588
11319,20002.0,649398.0,86.0,662260.0,20002.0,86.0,33.1097,26415432.0,0.0,0.00029802
11320,20002.0,649398.0,86.0,662260.0,20002.0,86.0,33.1097,45869640.0,0.0,0.00030112
11321,20002.0,649398.0,86.0,662260.0,20002.0,86.0,33.1097,75830645.0,0.0,0.00032187
11322,20002.0,651398.0,86.0,662929.0,20002.0,86.0,33.1432,45869640.0,0.0,0.00018001
11323,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1296,26415432.0,0.0,0.00029707
11324,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1296,45869640.0,0.0,0.00026798
11325,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1296,75830645.0,0.0,0.00032496
11326,20002.0,1630000.0,248.0,1640000.0,20002.0,248.0,82.2157,26415434.0,0.0,0.00020313
11327,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1271,26415434.0,0.0,0.00030804
11328,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1271,75830645.0,0.0,0.00032282
11329,20002.0,1630000.0,247.0,1640000.0,20002.0,247.0,82.1271,75830647.0,0.0,0.00031304
