rank,speed_loss,rank_loss,label
2918,3.313999999999997e-05,-2438,0.0
2919,1.9079999999999987e-05,-1682,0.0
2920,3.814999999999998e-05,-263,0.0
2921,3.696e-05,-2702,0.0
2922,2.0979999999999924e-05,-2380,0.0
2923,3.696e-05,-1545,0.0
2924,3.600000000000001e-05,-669,0.0
2925,3.623999999999999e-05,-1715,0.0
2926,3.623999999999999e-05,-1723,0.0
2927,3.384999999999998e-05,-410,0.0
2928,3.575999999999997e-05,-1714,0.0
2929,3.671000000000002e-05,-1674,0.0
2930,3.408999999999997e-05,-1780,0.0
2931,3.504999999999996e-05,-2392,0.0
2932,3.718999999999999e-05,-2232,0.0
2933,-4.411000000000004e-05,-1842,0.0
2934,3.408999999999997e-05,-2695,0.0
2935,3.814999999999998e-05,-1205,0.0
2936,3.504999999999996e-05,-2102,0.0
2937,3.504999999999996e-05,331,0.0
2938,3.6950000000000004e-05,1327,0.0
2939,3.718999999999999e-05,-2262,0.0
2940,3.408999999999997e-05,-2200,0.0
2941,3.814999999999998e-05,239,0.0
2942,3.5999999999999953e-05,-1947,0.0
2943,3.718999999999999e-05,-1383,0.0
2944,3.099e-05,311,0.0
2945,3.5999999999999953e-05,-1555,0.0
2946,3.2899999999999987e-05,298,0.0
2947,3.504999999999996e-05,-2358,0.0
2948,0.00011611000000000003,-2261,0.0
2949,4.0050000000000025e-05,1199,0.0
2950,9.894000000000003e-05,267,0.0
2951,3.981000000000004e-05,1293,0.0
2952,3.7900000000000054e-05,-2642,0.0
2953,3.600000000000001e-05,-2753,0.0
2954,3.600000000000001e-05,320,0.0
2955,3.7900000000000054e-05,-1504,0.0
2956,3.6950000000000004e-05,-1336,0.0
2957,3.981000000000004e-05,-2342,0.0
2958,3.600000000000001e-05,-2324,0.0
2959,3.7900000000000054e-05,-2739,0.0
2960,3.600000000000001e-05,-2686,0.0
2961,3.385000000000004e-05,-2781,0.0
2962,3.504000000000002e-05,-1943,0.0
2963,3.7900000000000054e-05,-2381,0.0
2964,3.8860000000000045e-05,-1262,0.0
2965,4.100000000000002e-05,269,0.0
2966,4.100000000000002e-05,263,0.0
2967,0.00011491000000000002,1217,0.0
2968,0.00012493000000000004,-2212,0.0
2969,3.6950000000000004e-05,-1463,0.0
2970,3.8860000000000045e-05,-2667,0.0
2971,3.600000000000001e-05,227,0.0
2972,3.7900000000000054e-05,293,0.0
2973,3.6950000000000004e-05,-1863,0.0
2974,9.608000000000002e-05,-2501,0.0
2975,3.600000000000001e-05,-1511,0.0
2976,3.981000000000004e-05,1254,0.0
2977,3.7900000000000054e-05,-2739,0.0
2978,2.5980000000000046e-05,-2359,0.0
2979,3.504000000000002e-05,-1770,0.0
2980,3.6950000000000004e-05,-2461,0.0
2981,3.910000000000003e-05,-1624,0.0
2982,3.505000000000001e-05,-2701,0.0
2983,3.7909999999999994e-05,-1059,0.0
2984,3.7909999999999994e-05,-1283,0.0
2985,3.8860000000000045e-05,1285,0.0
2986,3.9820000000000035e-05,-1558,0.0
2987,3.4100000000000016e-05,-1983,0.0
2988,3.600000000000001e-05,-1189,0.0
2989,4.1010000000000016e-05,-1308,0.0
2990,3.600000000000001e-05,-2022,0.0
2991,4.077000000000003e-05,-1915,0.0
2992,3.7909999999999994e-05,-1750,0.0
2993,4.006000000000002e-05,-1545,0.0
2994,3.9820000000000035e-05,-2047,0.0
2995,4.292e-05,-1413,0.0
2996,3.8860000000000045e-05,-2234,0.0
2997,9.990000000000002e-05,-2583,0.0
2998,4.1010000000000016e-05,216,0.0
2999,0.00010276000000000003,-2524,0.0
3000,3.910000000000003e-05,-2149,0.0
3001,3.601e-05,-2621,0.0
3002,4.125e-05,-2109,0.0
3003,4.0300000000000004e-05,-1398,0.0
3004,3.5289999999999996e-05,-2443,0.0
3005,0.00011635000000000001,-2420,0.0
3006,3.814999999999998e-05,-2370,0.0
3007,3.505000000000001e-05,215,0.0
3008,-7.859999999999996e-06,-1466,0.0
3009,3.7909999999999994e-05,-2056,0.0
3010,3.290000000000004e-05,-1125,0.0
3011,3.981000000000004e-05,-2193,0.0
3012,3.6720000000000014e-05,-1238,0.0
3013,0.00012588,-1271,0.0
3014,4.077000000000003e-05,1244,0.0
3015,-8.109999999999975e-06,-1643,0.0
3016,-7.149999999999984e-06,-1791,0.0
3017,-1.5979999999999966e-05,-1839,0.0
3018,-3.2899999999999987e-05,1148,0.0
3019,4.0050000000000025e-05,-1389,0.0
3020,4.410999999999998e-05,199,0.0
3021,3.718999999999999e-05,-2603,0.0
3022,3.9099999999999975e-05,1239,0.0
3023,-2.289000000000002e-05,1218,0.0
3024,4.0050000000000025e-05,1133,0.0
3025,4.1010000000000016e-05,-1601,0.0
3026,4.029000000000001e-05,-1230,0.0
3027,4.1010000000000016e-05,-1979,0.0
3028,4.2199999999999996e-05,-2418,0.0
3029,3.814999999999998e-05,-2159,0.0
3030,3.718999999999999e-05,-1825,0.0
3031,4.0050000000000025e-05,-2280,0.0
3032,3.885999999999999e-05,208,0.0
3033,4.2670000000000023e-05,2370,0.0
3034,3.385000000000004e-05,-1605,0.0
3035,0.00011682000000000001,1166,0.0
3036,3.9809999999999986e-05,-1477,0.0
3037,0.00011682000000000001,-2490,0.0
3038,4.2670000000000023e-05,229,0.0
3039,4.100000000000002e-05,-954,0.0
3040,4.291000000000001e-05,-2858,0.0
3041,3.9809999999999986e-05,1109,0.0
3042,-5.030999999999997e-05,-2296,0.0
3043,3.266e-05,1165,0.0
3044,4.029000000000001e-05,-2348,0.0
3045,4.100000000000002e-05,-2788,0.0
3046,3.9099999999999975e-05,-2583,0.0
3047,4.196000000000001e-05,-1586,0.0
3048,4.314999999999999e-05,-2633,0.0
3049,3.6950000000000004e-05,-1351,0.0
3050,4.196000000000001e-05,-2261,0.0
3051,3.8139999999999984e-05,124,0.0
3052,4.291000000000001e-05,-2782,0.0
3053,3.9099999999999975e-05,-1395,0.0
3054,4.004999999999997e-05,-1120,0.0
3055,3.8630000000000055e-05,-2092,0.0
3056,4.077000000000003e-05,154,0.0
3057,4.601999999999997e-05,1106,0.0
3058,3.9099999999999975e-05,-1494,0.0
3059,4.196000000000001e-05,-2739,0.0
3060,4.505999999999998e-05,-1482,0.0
3061,4.0059999999999965e-05,-2012,0.0
3062,3.814999999999998e-05,180,0.0
3063,0.00010109,-2691,0.0
3064,3.8869999999999985e-05,-954,0.0
3065,4.3159999999999987e-05,-2010,0.0
3066,0.00011397,-408,0.0
3067,4.3159999999999987e-05,-2364,0.0
3068,3.9099999999999975e-05,-1517,0.0
3069,4.100999999999996e-05,-2155,0.0
3070,0.00010990999999999998,-2786,0.0
3071,3.981999999999998e-05,-2191,0.0
3072,3.814999999999998e-05,-1577,0.0
3073,4.0059999999999965e-05,1104,0.0
3074,4.125e-05,1072,0.0
3075,3.9099999999999975e-05,-1626,0.0
3076,4.100999999999996e-05,-1714,0.0
3077,4.505999999999998e-05,-2421,0.0
3078,4.100999999999996e-05,-2413,0.0
3079,4.410999999999998e-05,-1777,0.0
3080,4.195999999999996e-05,-2596,0.0
3081,3.885999999999999e-05,-2316,0.0
3082,4.5779999999999985e-05,182,0.0
3083,3.6950000000000004e-05,-2570,0.0
3084,4.4819999999999994e-05,-2447,0.0
3085,4.6969999999999965e-05,-2855,0.0
3086,4.387e-05,1152,0.0
3087,3.885999999999999e-05,-2349,0.0
3088,4.410999999999998e-05,1074,0.0
3089,3.9099999999999975e-05,83,0.0
3090,4.410999999999998e-05,-2183,0.0
3091,0.00012897999999999997,-1938,0.0
3092,4.314999999999999e-05,-2905,0.0
3093,0.00012897999999999997,116,0.0
3094,4.290999999999995e-05,-2258,0.0
3095,4.290999999999995e-05,183,0.0
3096,4.0999999999999967e-05,-1614,0.0
3097,4.3860000000000004e-05,-2103,0.0
3098,4.505999999999998e-05,-1824,0.0
3099,3.6950000000000004e-05,74,0.0
3100,4.695999999999997e-05,1135,0.0
3101,2.097999999999998e-05,1101,0.0
3102,4.290999999999995e-05,-2036,0.0
3103,4.0999999999999967e-05,-2871,0.0
3104,4.004999999999997e-05,-1831,0.0
3105,4.3860000000000004e-05,-2279,0.0
3106,4.195999999999996e-05,-2727,0.0
3107,4.0999999999999967e-05,-1269,0.0
3108,4.196000000000001e-05,-1500,0.0
3109,4.530000000000002e-05,-1908,0.0
3110,9.513000000000002e-05,116,0.0
3111,4.625000000000001e-05,-2888,0.0
3112,4.506000000000003e-05,-2801,0.0
3113,4.530000000000002e-05,-2625,0.0
3114,4.314999999999999e-05,-2586,0.0
3115,4.7920000000000016e-05,-1517,0.0
3116,5.508000000000005e-05,-1713,0.0
3117,4.387e-05,1115,0.0
3118,4.6020000000000024e-05,-1613,0.0
3119,0.00011683000000000003,69,0.0
3120,4.387e-05,-2135,0.0
3121,4.578000000000004e-05,-2200,0.0
3122,3.9820000000000035e-05,-2863,0.0
3123,4.387e-05,1072,0.0
3124,4.6020000000000024e-05,-1234,0.0
3125,4.506000000000003e-05,-2156,0.0
3126,4.1010000000000016e-05,124,0.0
3127,4.196000000000001e-05,1043,0.0
3128,4.506000000000003e-05,115,0.0
3129,0.00011611,-2201,0.0
3130,4.6020000000000024e-05,-2426,0.0
3131,4.7210000000000004e-05,-1442,0.0
3132,-0.00037264000000000004,140,0.0
3133,4.2199999999999996e-05,-1381,0.0
3134,4.410999999999998e-05,-1917,0.0
3135,-1.899999999999992e-06,1076,0.0
3136,-1.2870000000000004e-05,-2679,0.0
3137,-5.000000000000013e-06,1103,0.0
3138,-1.0010000000000021e-05,-1483,0.0
3139,-2.8599999999999828e-06,132,0.0
3140,4.5770000000000045e-05,2057,0.0
3141,4.4819999999999994e-05,2316,0.0
3142,4.5770000000000045e-05,1149,0.0
3143,4.5770000000000045e-05,917,0.0
3144,0.00012994000000000002,1267,0.0
3145,4.601000000000003e-05,2413,0.0
3146,-0.0020349500000000006,1350,0.0
3147,4.506000000000003e-05,1110,0.0
3148,-1.0970000000000012e-05,1032,0.0
3149,-4.770000000000024e-06,2304,0.0
3150,3.3140000000000025e-05,1021,0.0
3151,4.7210000000000004e-05,513,0.0
3152,4.697000000000002e-05,371,0.0
3153,4.816e-05,-1753,0.0
3154,4.505999999999998e-05,1728,0.0
3155,4.7210000000000004e-05,505,0.0
3156,-1.2870000000000004e-05,838,0.0
3157,-9.060000000000025e-06,76,0.0
3158,-3.8099999999999788e-06,-2272,0.0
3159,-1.909999999999987e-06,233,0.0
3160,-8.819999999999987e-06,161,0.0
3161,-1.3109999999999988e-05,991,0.0
3162,-2.8599999999999828e-06,1045,0.0
3163,-1.0970000000000012e-05,-1529,0.0
3164,-1.4069999999999979e-05,2406,0.0
3165,-1.0970000000000012e-05,752,0.0
3166,-1.909999999999987e-06,1044,0.0
3167,-1.2870000000000004e-05,-960,0.0
3168,-1.4069999999999979e-05,-1789,0.0
3169,-2.139999999999976e-06,1130,0.0
3170,-2.2999999999998933e-07,413,0.0
3171,9.275e-05,875,0.0
3172,3.820000000000028e-06,339,0.0
3173,2.870000000000032e-06,-1108,0.0
3174,-1.1899999999999801e-06,1484,0.0
3175,5.730000000000015e-06,-1658,0.0
3176,-4.050000000000017e-06,-809,0.0
3177,-1.1899999999999801e-06,954,0.0
3178,1.1690000000000019e-05,1694,0.0
3179,1.7890000000000007e-05,772,0.0
3180,9.780000000000032e-06,1818,0.0
3181,6.580999999999997e-05,-983,0.0
3182,-6.189999999999993e-06,-2125,0.0
3183,-2.2999999999998933e-07,12,0.0
3184,9.299000000000002e-05,1185,0.0
3185,-6.189999999999993e-06,-1229,0.0
3186,-2.2999999999998933e-07,1083,0.0
3187,-1.5250000000000018e-05,1316,0.0
3188,1.909999999999987e-06,92,0.0
3189,-1.3829999999999995e-05,809,0.0
3190,-2.1940000000000024e-05,-4,0.0
3191,-3.820000000000028e-06,1251,0.0
3192,1.1200000000000001e-05,946,0.0
3193,-1.909999999999987e-06,1026,0.0
3194,0.0,634,0.0
3195,2.2999999999998933e-07,1119,0.0
3196,-1.909999999999987e-06,1830,0.0
3197,-9.599999999999908e-07,2358,0.0
3198,9.059999999999971e-06,2304,0.0
3199,9.607999999999999e-05,1533,0.0
3200,-2.150000000000025e-06,1235,0.0
3201,-5.010000000000008e-06,-185,0.0
3202,9.703000000000001e-05,-697,0.0
3203,-3.100000000000021e-06,1764,0.0
3204,-2.8599999999999828e-06,258,0.0
3205,-2.9090000000000008e-05,1367,0.0
3206,-7.86999999999999e-06,1617,0.0
3207,9.703000000000001e-05,1359,0.0
3208,-1.3829999999999995e-05,1225,0.0
3209,4.050000000000017e-06,139,0.0
3210,5.239999999999943e-06,971,0.0
3211,-1.909999999999987e-06,236,0.0
3212,-3.481000000000003e-05,-1006,0.0
3213,-2.1940000000000024e-05,895,0.0
3214,8.09999999999998e-06,6,0.0
3215,-1.0020000000000016e-05,276,0.0
3216,-1.909999999999987e-06,-1148,0.0
3217,9.059999999999971e-06,1004,0.0
3218,1.2159999999999992e-05,1349,0.0
3219,6.91e-06,176,0.0
3220,0.0,496,0.0
3221,-1.909999999999987e-06,1501,0.0
3222,7.859999999999996e-06,-52,0.0
3223,-1.7880000000000012e-05,226,0.0
3224,-1.598000000000002e-05,-1321,0.0
3225,1.4059999999999984e-05,651,0.0
3226,2.8599999999999828e-06,50,0.0
3227,-1.598000000000002e-05,1268,0.0
3228,2.0019999999999988e-05,-1061,0.0
3229,9.059999999999971e-06,-1135,0.0
3230,1.2159999999999992e-05,-1206,0.0
3231,-9.599999999999908e-07,-96,0.0
3232,8.583000000000001e-05,1407,0.0
3233,9.49999999999996e-07,620,0.0
3234,9.059999999999971e-06,1243,0.0
3235,-1.0020000000000016e-05,507,0.0
3236,9.203e-05,417,0.0
3237,1.5019999999999975e-05,-229,0.0
3238,-7.86999999999999e-06,197,0.0
3239,-7.86999999999999e-06,2347,0.0
3240,6.199999999999988e-06,-2000,0.0
3241,-1.909999999999987e-06,-1437,0.0
3242,5.000000000000013e-06,2332,0.0
3243,2.139999999999976e-06,1154,0.0
3244,1.0010000000000021e-05,-1504,0.0
3245,8.201000000000001e-05,568,0.0
3246,1.8119999999999996e-05,1420,0.0
3247,-1.7880000000000012e-05,1958,0.0
3248,-9.599999999999908e-07,1254,0.0
3249,0.0,0,0.0
3250,2.139999999999976e-06,1604,0.0
3251,-1.4789999999999985e-05,1496,0.0
3252,-4.060000000000012e-06,1158,0.0
3253,9.203e-05,300,0.0
3254,-1.3119999999999983e-05,1617,0.0
3255,1.0010000000000021e-05,1788,0.0
3256,-6.919999999999995e-06,512,0.0
3257,-2.1940000000000024e-05,996,0.0
3258,1.0960000000000017e-05,1159,0.0
3259,1.5019999999999975e-05,1604,0.0
3260,8.392e-05,585,0.0
3261,1.9069999999999992e-05,673,0.0
3262,1.4059999999999984e-05,-79,0.0
3263,-3.100000000000021e-06,-69,0.0
3264,4.050000000000017e-06,-654,0.0
3265,9.059999999999971e-06,760,0.0
3266,-9.060000000000025e-06,44,0.0
3267,6.199999999999988e-06,-1285,0.0
3268,1.0010000000000021e-05,-2197,0.0
3269,-2.150000000000025e-06,740,0.0
3270,-2.8599999999999828e-06,551,0.0
3271,1.899999999999992e-06,1672,0.0
3272,1.899999999999992e-06,125,0.0
3273,1.1920000000000008e-05,248,0.0
3274,1.0019999999999962e-05,781,0.0
3275,8.201999999999998e-05,2256,0.0
3276,9.599999999999908e-07,1204,0.0
3277,9.298999999999999e-05,-1379,0.0
3278,4.060000000000012e-06,-690,0.0
3279,-9.060000000000025e-06,1922,0.0
3280,1.1899999999999801e-06,-1104,0.0
3281,-2.1400000000000303e-06,-1398,0.0
3282,-5.960000000000004e-06,745,0.0
3283,-2.0019999999999988e-05,336,0.0
3284,-1.899999999999992e-06,1254,0.0
3285,0.0,1498,0.0
3286,-9.49999999999996e-07,711,0.0
3287,0.0,1758,0.0
3288,-2.5979999999999992e-05,1300,0.0
3289,-8.100000000000034e-06,-123,0.0
3290,8.989e-05,1308,0.0
3291,-4.050000000000017e-06,-1268,0.0
3292,-1.899999999999992e-06,713,0.0
3293,-1.0010000000000021e-05,1200,0.0
3294,0.0,611,0.0
3295,-3.810000000000033e-06,1026,0.0
3296,-6.91e-06,1140,0.0
3297,-5.000000000000013e-06,-3,0.0
3298,-1.0010000000000021e-05,-139,0.0
3299,-8.100000000000034e-06,591,0.0
3300,8.415999999999998e-05,696,0.0
3301,-2.860000000000037e-06,-2419,0.0
3302,9.011999999999998e-05,224,0.0
3303,-5.960000000000004e-06,-2088,0.0
3304,8.106999999999998e-05,495,0.0
3305,3.385999999999998e-05,984,0.0
3306,-7.86999999999999e-06,-1571,0.0
3307,-9.060000000000025e-06,-110,0.0
3308,-2.860000000000037e-06,11,0.0
3309,-8.819999999999987e-06,1395,0.0
3310,9.599999999999908e-07,868,0.0
3311,-9.060000000000025e-06,1500,0.0
3312,-8.100000000000034e-06,329,0.0
3313,9.108e-05,1329,0.0
3314,6.699999999999995e-05,-1456,0.0
3315,-1.0960000000000017e-05,1336,0.0
3316,8.607e-05,1136,0.0
3317,-1.899999999999992e-06,103,0.0
3318,-9.060000000000025e-06,260,0.0
3319,0.0,-1458,0.0
3320,-5.960000000000004e-06,-2432,0.0
3321,1.909999999999987e-06,-144,0.0
3322,-1.1920000000000008e-05,-731,0.0
3323,-1.0010000000000021e-05,644,0.0
3324,-9.060000000000025e-06,151,0.0
3325,-2.8850000000000024e-05,477,0.0
3326,-9.060000000000025e-06,-152,0.0
3327,-2.860000000000037e-06,-79,0.0
3328,-8.100000000000034e-06,2205,0.0
3329,-1.899999999999992e-06,1092,0.0
3330,-1.0960000000000017e-05,-1167,0.0
3331,-6.199999999999988e-06,-1242,0.0
3332,-5.000000000000013e-06,506,0.0
3333,-1.0010000000000021e-05,1420,0.0
3334,-2.1400000000000303e-06,857,0.0
3335,-2.193000000000003e-05,1469,0.0
3336,-9.49999999999996e-07,940,0.0
3337,-8.100000000000034e-06,-1281,0.0
3338,-9.49999999999996e-07,232,0.0
3339,-7.86999999999999e-06,26,0.0
3340,-1.7880000000000012e-05,1143,0.0
3341,-1.0960000000000017e-05,-1330,0.0
3342,-8.100000000000034e-06,1239,0.0
3343,-1.0010000000000021e-05,2256,0.0
3344,-8.819999999999987e-06,1234,0.0
3345,-1.0010000000000021e-05,-206,0.0
3346,-3.100000000000021e-06,1580,0.0
3347,-5.960000000000004e-06,1172,0.0
3348,9.599999999999908e-07,697,0.0
3349,-7.150000000000038e-06,303,0.0
3350,-8.819999999999987e-06,235,0.0
3351,-8.819999999999987e-06,426,0.0
3352,-8.819999999999987e-06,29,0.0
3353,-3.2180000000000034e-05,2240,0.0
3354,-1.692000000000002e-05,1487,0.0
3355,-0.00025987,189,0.0
3356,-0.00025892,1153,0.0
3357,-0.00028491000000000004,1011,0.0
3358,-0.00027704000000000004,904,0.0
3359,-0.000283,534,0.0
3360,-0.00026488000000000005,1280,0.0
3361,-0.00011204999999999999,435,0.0
3362,-0.00026797999999999997,-75,0.0
3363,-0.00026297,1474,0.0
3364,-7.86999999999999e-06,1641,0.0
3365,0.0,779,0.0
3366,-6.91e-06,730,0.0
3367,-1.1200000000000001e-05,1690,0.0
3368,9.321999999999998e-05,-353,0.0
3369,-9.49999999999996e-07,-1847,0.0
3370,-2.1400000000000303e-06,478,0.0
3371,-1.0010000000000021e-05,2164,0.0
3372,-2.1400000000000303e-06,161,0.0
3373,-4.050000000000017e-06,507,0.0
3374,-1.0960000000000017e-05,97,0.0
3375,0.0,1178,0.0
3376,-4.050000000000017e-06,-1635,0.0
3377,-1.0010000000000021e-05,977,0.0
3378,-5.000000000000013e-06,77,0.0
3379,-1.0960000000000017e-05,-94,0.0
3380,-2.1400000000000303e-06,1235,0.0
3381,0.0,2188,0.0
3382,-1.0010000000000021e-05,669,0.0
3383,-2.860000000000037e-06,-1354,0.0
3384,-7.86999999999999e-06,1245,0.0
3385,-2.1400000000000303e-06,-10,0.0
3386,8.106999999999998e-05,359,0.0
3387,-1.1920000000000008e-05,154,0.0
3388,-7.86999999999999e-06,1526,0.0
3389,6.795e-05,1628,0.0
3390,-7.86999999999999e-06,-1230,0.0
3391,-8.100000000000034e-06,-2747,0.0
3392,1.909999999999987e-06,437,0.0
3393,-5.960000000000004e-06,638,0.0
3394,0.00010585999999999999,1176,0.0
3395,9.599999999999908e-07,-1420,0.0
3396,-7.86999999999999e-06,704,0.0
3397,9.599999999999908e-07,-1328,0.0
3398,-5.960000000000004e-06,979,0.0
3399,-1.0010000000000021e-05,-1213,0.0
3400,-9.060000000000025e-06,261,0.0
3401,-7.86999999999999e-06,1734,0.0
3402,-3.100000000000021e-06,1027,0.0
3403,-9.49999999999996e-07,-1320,0.0
3404,-9.060000000000025e-06,1447,0.0
3405,-9.49999999999996e-07,190,0.0
3406,-8.819999999999987e-06,970,0.0
3407,6.104e-05,1631,0.0
3408,-7.150000000000038e-06,954,0.0
3409,-1.899999999999992e-06,1403,0.0
3410,-1.0010000000000021e-05,-179,0.0
3411,-1.0010000000000021e-05,-1484,0.0
3412,-1.0960000000000017e-05,127,0.0
3413,-6.91e-06,622,0.0
3414,-8.819999999999987e-06,1204,0.0
3415,-8.100000000000034e-06,1316,0.0
3416,9.703999999999998e-05,906,0.0
3417,-9.770000000000037e-06,1785,0.0
3418,0.0,162,0.0
3419,-5.010000000000008e-06,-2953,0.0
3420,9.49999999999996e-07,173,0.0
3421,-6.919999999999995e-06,1298,0.0
3422,-7.150000000000038e-06,1409,0.0
3423,-9.49999999999996e-07,-1333,0.0
3424,-1.1900000000000343e-06,1293,0.0
3425,-2.4000000000003836e-07,946,0.0
3426,-7.150000000000038e-06,1435,0.0
3427,-1.717e-05,73,0.0
3428,-1.0010000000000021e-05,1508,0.0
3429,-9.060000000000025e-06,474,0.0
3430,-6.919999999999995e-06,1556,0.0
3431,-2.0030000000000037e-05,1025,0.0
3432,-6.200000000000042e-06,542,0.0
3433,-7.150000000000038e-06,-3066,0.0
3434,-9.49999999999996e-07,817,0.0
3435,1.909999999999987e-06,1430,0.0
3436,-5.010000000000008e-06,-100,0.0
3437,-7.150000000000038e-06,482,0.0
3438,-9.49999999999996e-07,-3119,0.0
3439,-9.060000000000025e-06,348,0.0
3440,-5.249999999999992e-06,-37,0.0
3441,-1.8119999999999996e-05,1499,0.0
3442,-2.4000000000003836e-07,-1443,0.0
3443,-1.0010000000000021e-05,-1729,0.0
3444,-9.060000000000025e-06,1142,0.0
3445,-1.0010000000000021e-05,1203,0.0
3446,-1.910000000000041e-06,1305,0.0
3447,1.909999999999987e-06,1288,0.0
3448,0.0,799,0.0
3449,1.909999999999987e-06,1326,0.0
3450,-1.1900000000000343e-06,1312,0.0
3451,-7.150000000000038e-06,-258,0.0
3452,-1.7880000000000012e-05,571,0.0
3453,0.0,475,0.0
3454,-8.110000000000029e-06,1017,0.0
3455,9.49999999999996e-07,771,0.0
3456,0.0,-1530,0.0
3457,-7.86999999999999e-06,610,0.0
3458,0.00010585999999999999,249,0.0
3459,-9.060000000000025e-06,1328,0.0
3460,-6.200000000000042e-06,33,0.0
3461,-7.150000000000038e-06,-1389,0.0
3462,1.909999999999987e-06,314,0.0
3463,7.891999999999998e-05,1159,0.0
3464,-9.060000000000025e-06,-1884,0.0
3465,-9.060000000000025e-06,1243,0.0
3466,-6.919999999999995e-06,789,0.0
3467,0.00010585999999999999,41,0.0
3468,-2.599000000000004e-05,-2086,0.0
3469,-8.110000000000029e-06,-253,0.0
3470,-1.1900000000000343e-06,485,0.0
3471,9.49999999999996e-07,-1791,0.0
3472,-9.060000000000025e-06,1108,0.0
3473,-7.150000000000038e-06,-1554,0.0
3474,-1.1900000000000343e-06,-1423,0.0
3475,9.49999999999996e-07,-264,0.0
3476,-2.4000000000003836e-07,1552,0.0
3477,-3.100000000000021e-06,1719,0.0
3478,-1.1900000000000343e-06,428,0.0
3479,-2.860000000000037e-06,-1413,0.0
3480,-1.0010000000000021e-05,106,0.0
3481,-7.150000000000038e-06,785,0.0
3482,-1.0250000000000005e-05,87,0.0
3483,-7.150000000000038e-06,207,0.0
3484,-5.960000000000004e-06,1638,0.0
3485,-8.110000000000029e-06,683,0.0
3486,-8.110000000000029e-06,-1571,0.0
3487,-6.919999999999995e-06,1197,0.0
3488,9.703999999999998e-05,1548,0.0
3489,0.0,2127,0.0
3490,-7.150000000000038e-06,-321,0.0
3491,1.909999999999987e-06,840,0.0
3492,-9.49999999999996e-07,-36,0.0
3493,0.0,1644,0.0
3494,-3.100000000000021e-06,583,0.0
3495,9.607999999999999e-05,1203,0.0
3496,-7.150000000000038e-06,1578,0.0
3497,0.000108,1384,0.0
3498,-5.010000000000008e-06,-1453,0.0
3499,-2.150000000000025e-06,-1290,0.0
3500,0.0,1045,0.0
3501,-6.919999999999995e-06,318,0.0
3502,-7.150000000000038e-06,461,0.0
3503,-7.150000000000038e-06,945,0.0
3504,-8.110000000000029e-06,-2489,0.0
3505,0.0,160,0.0
3506,-1.9069999999999992e-05,1337,0.0
3507,5.317000000000001e-05,554,0.0
3508,0.0,1006,0.0
3509,-9.49999999999996e-07,1292,0.0
3510,-1.0010000000000021e-05,-224,0.0
3511,2.139999999999976e-06,204,0.0
3512,-1.8119999999999996e-05,518,0.0
3513,-5.010000000000008e-06,2052,0.0
3514,-6.919999999999995e-06,699,0.0
3515,-1.1900000000000343e-06,1101,0.0
3516,-9.49999999999996e-07,1319,0.0
3517,-6.919999999999995e-06,1340,0.0
3518,-8.110000000000029e-06,-149,0.0
3519,-8.110000000000029e-06,758,0.0
3520,-8.110000000000029e-06,1290,0.0
3521,1.909999999999987e-06,357,0.0
3522,9.607999999999999e-05,-184,0.0
3523,2.8599999999999828e-06,-302,0.0
3524,-9.49999999999996e-07,889,0.0
3525,-3.100000000000021e-06,1598,0.0
3526,9.49999999999996e-07,914,0.0
3527,-1.9069999999999992e-05,-38,0.0
3528,9.393999999999998e-05,34,0.0
3529,-2.4000000000003836e-07,1465,0.0
3530,-5.010000000000008e-06,1137,0.0
3531,-1.7880000000000012e-05,-1519,0.0
3532,-9.060000000000025e-06,238,0.0
3533,9.49999999999996e-07,1188,0.0
3534,-9.49999999999996e-07,1528,0.0
3535,-2.150000000000025e-06,-294,0.0
3536,-9.060000000000025e-06,-118,0.0
3537,-1.6930000000000016e-05,-1478,0.0
3538,7.891999999999998e-05,2030,0.0
3539,9.49999999999996e-07,1321,0.0
3540,-1.5970000000000025e-05,-87,0.0
3541,9.49999999999996e-07,601,0.0
3542,-8.110000000000029e-06,-37,0.0
3543,-1.0970000000000012e-05,1094,0.0
3544,9.49999999999996e-07,1047,0.0
3545,-9.060000000000025e-06,-349,0.0
3546,-6.200000000000042e-06,1250,0.0
3547,-5.010000000000008e-06,1036,0.0
3548,8.201999999999998e-05,786,0.0
3549,-2.860000000000037e-06,-387,0.0
3550,-9.49999999999996e-07,778,0.0
3551,-8.110000000000029e-06,-1512,0.0
3552,-2.150000000000025e-06,945,0.0
3553,1.909999999999987e-06,52,0.0
3554,-2.860000000000037e-06,490,0.0
3555,-6.919999999999995e-06,1183,0.0
3556,-9.060000000000025e-06,168,0.0
3557,-7.150000000000038e-06,1354,0.0
3558,-5.960000000000004e-06,996,0.0
3559,-7.150000000000038e-06,-1368,0.0
3560,-9.060000000000025e-06,-112,0.0
3561,-8.110000000000029e-06,177,0.0
3562,0.0,-157,0.0
3563,-8.819999999999987e-06,299,0.0
3564,-6.679999999999956e-06,240,0.0
3565,-1.3829999999999995e-05,-1495,0.0
3566,-8.819999999999987e-06,558,0.0
3567,-7.629999999999952e-06,-1635,0.0
3568,-6.679999999999956e-06,98,0.0
3569,2.4000000000003836e-07,-1609,0.0
3570,1.1900000000000343e-06,1091,0.0
3571,-7.86999999999999e-06,-1405,0.0
